2023/04/12 19:00:34 [crit] 5932#9988: *32679 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>img</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Eimg%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:00:34 [crit] 5932#9988: *32681 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>img1</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Eimg1%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:00:34 [crit] 5932#9988: *32681 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>img1</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Eimg1%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:00:34 [crit] 5932#9988: *32683 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>i</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Ei%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:34 [crit] 5932#9988: *32683 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>i</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Ei%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:35 [crit] 5932#9988: *32685 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>img</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Eimg%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:35 [crit] 5932#9988: *32685 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>img</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Eimg%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:36 [crit] 5932#9988: *32687 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>im</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Eim%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:36 [crit] 5932#9988: *32687 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>im</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Eim%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:37 [crit] 5932#9988: *32689 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>img1</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Eimg1%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:37 [crit] 5932#9988: *32689 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>img1</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Eimg1%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:43 [crit] 5932#9988: *32691 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:00:43 [crit] 5932#9988: *32691 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:00:45 [crit] 5932#9988: *32693 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:45 [crit] 5932#9988: *32693 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:47 [crit] 5932#9988: *32697 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>img1</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Eimg1%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:00:47 [crit] 5932#9988: *32697 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>img1</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Eimg1%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:00:48 [crit] 5932#9988: *32699 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>img1</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Eimg1%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:48 [crit] 5932#9988: *32699 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>img1</script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3Eimg1%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:57 [crit] 5932#9988: *32705 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script></script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:00:57 [crit] 5932#9988: *32705 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script></script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:00:57 [crit] 5932#9988: *32707 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$("" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(%22 HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:00:57 [crit] 5932#9988: *32707 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$("" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(%22 HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:00:58 [crit] 5932#9988: *32709 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$("" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(%22 HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:58 [crit] 5932#9988: *32709 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$("" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(%22 HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:58 [crit] 5932#9988: *32711 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:00:58 [crit] 5932#9988: *32711 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:00:58 [crit] 5932#9988: *32713 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script></script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:58 [crit] 5932#9988: *32713 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script></script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E%3C/script%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:59 [crit] 5932#9988: *32715 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:00:59 [crit] 5932#9988: *32715 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:03 [crit] 5932#9988: *32717 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:03 [crit] 5932#9988: *32717 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:04 [crit] 5932#9988: *32721 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:04 [crit] 5932#9988: *32721 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:08 [crit] 5932#9988: *32723 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:08 [crit] 5932#9988: *32723 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:11 [crit] 5932#9988: *32729 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:11 [crit] 5932#9988: *32729 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:12 [crit] 5932#9988: *32731 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:12 [crit] 5932#9988: *32731 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:12 [crit] 5932#9988: *32733 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:12 [crit] 5932#9988: *32733 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:12 [crit] 5932#9988: *32735 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:12 [crit] 5932#9988: *32735 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:12 [crit] 5932#9988: *32737 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:12 [crit] 5932#9988: *32737 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:13 [crit] 5932#9988: *32739 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:13 [crit] 5932#9988: *32739 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:14 [crit] 5932#9988: *32741 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:14 [crit] 5932#9988: *32741 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:18 [crit] 5932#9988: *32743 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:18 [crit] 5932#9988: *32743 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:18 [crit] 5932#9988: *32745 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$('" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(' HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:18 [crit] 5932#9988: *32745 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$('" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(' HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:18 [crit] 5932#9988: *32749 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$('" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(' HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:18 [crit] 5932#9988: *32749 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$('" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(' HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:18 [crit] 5932#9988: *32751 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:18 [crit] 5932#9988: *32751 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:19 [crit] 5932#9988: *32755 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:19 [crit] 5932#9988: *32755 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:19 [crit] 5932#9988: *32757 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:19 [crit] 5932#9988: *32757 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:19 [crit] 5932#9988: *32759 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:19 [crit] 5932#9988: *32759 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:20 [crit] 5932#9988: *32761 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:20 [crit] 5932#9988: *32761 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:20 [crit] 5932#9988: *32763 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$('" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(' HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:20 [crit] 5932#9988: *32763 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$('" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(' HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:20 [crit] 5932#9988: *32765 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$('" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(' HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:20 [crit] 5932#9988: *32765 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$('" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(' HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:20 [crit] 5932#9988: *32767 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:20 [crit] 5932#9988: *32767 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>(" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E( HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:21 [crit] 5932#9988: *32769 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:21 [crit] 5932#9988: *32769 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/wp-admin/post.php?post=400&action=elementor"
2023/04/12 19:01:22 [crit] 5932#9988: *32771 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$('" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(' HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
2023/04/12 19:01:22 [crit] 5932#9988: *32771 GetFileAttributesEx() "C:/Users/User/Local Sites/keystone/app/public/<script>$('" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%3Cscript%3E$(' HTTP/1.0", host: "keystone.local", referrer: "http://keystone.local/?elementor_library=property-page&elementor-preview=400&ver=1681296658"
